statement_transaction_id,account_id,statement_date,posted_date,statement_description,bank_reference,statement_amount,entry_type,reconciliation_required,reconciliation_reason,source_system_lag_days,expected_settlement_date,source_transaction_id
BST-ACC0078392-000001,ACC0078392,2023-12-01 12:37:53,2023-12-01,Airtime via mobile banking app,202312525762972,-34.41,transactional,False,,0,,MTX202312000011467
BST-ACC0078392-000002,ACC0078392,2023-12-01 19:35:07,2023-12-01,Alcohol via ewallet,202312660114987,-137.87,transactional,False,,0,,MTX202312000011468
BST-ACC0078392-000003,ACC0078392,2023-12-01 20:22:57,2023-12-01,Retail via pos,202312292617646,-695.7,transactional,False,,0,,MTX202312000011469
BST-ACC0078392-000004,ACC0078392,2023-12-02 02:00:13,2023-12-02,Transport via mobile banking app,202312868331752,-189.74,transactional,False,,0,,MTX202312000011470
BST-ACC0078392-000005,ACC0078392,2023-12-03 21:15:06,2023-12-03,Restaurants via mobile banking app,202312210791464,-395.19,transactional,False,,0,,MTX202312000011471
BST-ACC0078392-000006,ACC0078392,2023-12-04 07:47:58,2023-12-04,Groceries via mobile_banking_app,202312452532708,-375.95,transactional,False,,0,,MTX202312000011472
BST-ACC0078392-000007,ACC0078392,2023-12-05 08:19:17,2023-12-05,Entertainment via pos,202312654106216,-230.23,transactional,False,,0,,MTX202312000011473
BST-ACC0078392-000008,ACC0078392,2023-12-06 00:00:00,2023-12-06,Restaurants via pos,202312537127140,-210.16,transactional,False,,0,,MTX202312000011476
BST-ACC0078392-000009,ACC0078392,2023-12-06 02:44:05,2023-12-06,Entertainment via mobile_banking_app,202312321035124,-571.55,transactional,False,,0,,MTX202312000011474
BST-ACC0078392-000010,ACC0078392,2023-12-06 09:32:08,2023-12-06,Airtime via mobile banking app,202312163253597,-85.42,transactional,False,,0,,MTX202312000011475
BST-ACC0078392-000011,ACC0078392,2023-12-07 07:34:41,2023-12-07,Transport via mobile banking app,202312667020967,-100.03,transactional,False,,0,,MTX202312000011477
BST-ACC0078392-000012,ACC0078392,2023-12-08 02:24:40,2023-12-08,Clothing via mobile_banking_app,202312962782361,-573.79,transactional,False,,0,,MTX202312000011478
BST-ACC0078392-000013,ACC0078392,2023-12-08 06:27:37,2023-12-08,Transport via contactless,202312366505873,-158.63,transactional,False,,0,,MTX202312000011479
BST-ACC0078392-000014,ACC0078392,2023-12-08 11:38:36,2023-12-08,Groceries via mobile banking app,202312454220644,-392.18,transactional,False,,0,,MTX202312000011480
BST-ACC0078392-000015,ACC0078392,2023-12-08 13:38:41,2023-12-08,Groceries via pos,202312740054819,-470.87,transactional,False,,0,,MTX202312000011481
BST-ACC0078392-000016,ACC0078392,2023-12-11 06:06:49,2023-12-11,Transport via mobile banking app,202312795515981,-128.71,transactional,False,,0,,MTX202312000011484
