transaction_id,account_id,customer_id,loan_id,debit_order_id,installment_number,transaction_date,transaction_time,amount,debit_credit,status,failure_reason,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_type,payment_type,is_recovery_attempt,source_system
TXNL202300000001,ACC0001282,IND19007129,LN2019010000002,LDO20230000001,51,2023-04-14,03:25:36,1592.74,Debit,Completed,,Loan Payment - LN2019010000002,False,,1.28,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000002,ACC0000071,IND19001466,LN2019010000009,LDO20230000001,51,2023-04-30,04:34:23,2024.12,Debit,Completed,,Loan Payment - LN2019010000009,False,,1.91,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000003,ACC0001490,IND19011784,LN2019010000010,LDO20230000001,51,2023-04-23,04:26:50,4039.51,Debit,Completed,,Loan Payment - LN2019010000010 - Extra Principal,False,,1.33,,Automated,Home Loan,extra_payment,False,loan_payment_generator
TXNL202300000004,ACC0000278,IND19005139,LN2019010000015,LDO20230000002,51,2023-04-29,03:39:48,2472.86,Debit,Completed,,Loan Payment - LN2019010000015,False,,0.83,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202300000005,ACC0000597,IND19000749,LN2019010000017,LDO20230000001,51,2023-04-22,04:37:56,1458.14,Debit,Completed,,Loan Payment - LN2019010000017,False,,1.16,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000006,ACC0000731,IND19012784,LN2019010000018,LDO20230000003,51,2023-04-30,02:07:58,4603.72,Debit,Completed,,Loan Payment - LN2019010000018,False,,1.97,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000007,ACC0000999,IND19000704,LN2019010000021,LDO20230000004,51,2023-04-30,03:54:54,1106.27,Debit,Completed,,Loan Payment - LN2019010000021,False,,0.95,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000008,ACC0000362,IND19010400,LN2019010000034,LDO20230000005,51,2023-04-20,04:56:23,1585.16,Debit,Completed,,Loan Payment - LN2019010000034,False,,1.94,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000009,ACC0000761,IND19003341,LN2019010000037,LDO20230000006,50,2023-04-10,02:22:59,1929.69,Debit,Completed,,Loan Payment - LN2019010000037,False,,1.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000010,ACC0000305,IND19009608,LN2019010000064,LDO20230000007,51,2023-04-15,04:14:00,1868.62,Debit,Completed,,Loan Payment - LN2019010000064 - Partial,False,,1.77,,Automated,Personal Loan,partial_payment,False,loan_payment_generator
TXNL202300000011,ACC0000093,IND19006568,LN2019010000071,LDO20230000008,51,2023-04-13,04:46:53,1850.78,Debit,Completed,,Loan Payment - LN2019010000071,False,,1.71,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000012,ACC0000412,IND19013952,LN2019010000075,LDO20230000003,51,2023-04-30,04:01:40,3629.72,Debit,Completed,,Loan Payment - LN2019010000075,False,,1.19,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202300000013,ACC0000227,IND19010979,LN2019010000078,LDO20230000009,51,2023-04-13,02:07:23,686.25,Debit,Completed,,Loan Payment - LN2019010000078,False,,1.57,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202300000014,ACC0001439,IND19009694,LN2019010000095,LDO20230000005,51,2023-04-18,04:46:27,1221.56,Debit,Completed,,Loan Payment - LN2019010000095,False,,1.34,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202300000015,ACC0000410,IND19006375,LN2019010000101,LDO20230000012,51,2023-04-22,02:51:30,907.14,Debit,Completed,,Loan Payment - LN2019010000101,False,,1.95,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000016,ACC0000187,IND19005404,LN2019010000103,LDO20230000002,51,2023-04-29,02:23:44,1397.88,Debit,Completed,,Loan Payment - LN2019010000103,False,,1.32,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000017,ACC0000901,IND19009242,LN2019010000104,,51,2023-04-28,03:13:42,2070.51,Debit,Completed,,Loan Payment - LN2019010000104,False,,2.5,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL202300000018,ACC0000365,IND19005374,LN2019010000112,LDO20230000013,51,2023-04-20,02:08:07,9497.71,Debit,Completed,,Loan Payment - LN2019010000112,False,,0.62,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000019,ACC0000066,IND19000708,LN2019010000114,LDO20230000014,51,2023-04-24,02:08:37,3062.01,Debit,Completed,,Loan Payment - LN2019010000114,False,,1.64,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202300000020,ACC0000146,IND19003418,LN2019010000122,LDO20230000007,50,2023-04-04,03:25:29,1173.8,Debit,Completed,,Loan Payment - LN2019010000122,False,,0.08,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL202300000021,ACC0000812,IND19000596,LN2019010000123,LDO20230000016,50,2023-04-08,04:35:56,3065.36,Debit,Completed,,Loan Payment - LN2019010000123,False,,1.76,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000022,ACC0000726,IND19012497,LN2019010000124,LDO20230000008,51,2023-04-13,03:18:45,390.59,Debit,Completed,,Loan Payment - LN2019010000124 - Late Fee,False,,0.46,,Automated,Home Loan,late_payment,False,loan_payment_generator
TXNL202300000023,ACC0000959,IND19007081,LN2019010000129,LDO20230000003,51,2023-04-14,02:43:01,1082.28,Debit,Completed,,Loan Payment - LN2019010000129,False,,1.16,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202300000024,ACC0001601,IND19014936,LN2019010000149,LDO20230000011,51,2023-04-13,04:42:26,1342.76,Debit,Completed,,Loan Payment - LN2019010000149,False,,1.85,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202300000025,ACC0000615,IND19010153,LN2019010000152,LDO20230000004,51,2023-04-20,04:22:32,3016.9,Debit,Completed,,Loan Payment - LN2019010000152,False,,0.6,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000026,ACC0000626,IND19000516,LN2019010000160,LDO20230000005,51,2023-04-27,02:59:09,2189.1,Debit,Completed,,Loan Payment - LN2019010000160,False,,0.55,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000027,ACC0001092,IND19002621,LN2019010000162,LDO20230000018,51,2023-04-27,02:30:22,1579.38,Debit,Completed,,Loan Payment - LN2019010000162,False,,0.97,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202300000028,ACC0001221,IND19011832,LN2019010000190,LDO20230000020,51,2023-04-15,02:34:07,5061.94,Debit,Completed,,Loan Payment - LN2019010000190,False,,0.35,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000029,ACC0000224,IND19008065,LN2019010000206,LDO20230000002,51,2023-04-14,03:39:29,1575.25,Debit,Completed,,Loan Payment - LN2019010000206,False,,1.58,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202300000030,ACC0000708,IND19015529,LN2019010000217,LDO20230000013,51,2023-04-27,02:52:08,1520.07,Debit,Completed,,Loan Payment - LN2019010000217,False,,1.9,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000031,ACC0001510,IND19016623,LN2019010000221,LDO20230000014,51,2023-04-19,02:56:36,4093.97,Debit,Completed,,Loan Payment - LN2019010000221,False,,0.03,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000032,ACC0001340,IND19008807,LN2019010000234,LDO20230000022,51,2023-04-30,02:54:21,1707.41,Debit,Completed,,Loan Payment - LN2019010000234,False,,0.62,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202300000033,ACC0001291,IND19005742,LN2019010000238,LDO20230000023,51,2023-04-17,04:01:08,1155.73,Debit,Completed,,Loan Payment - LN2019010000238,False,,0.83,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000034,ACC0000295,IND19012061,LN2019010000258,LDO20230000007,51,2023-04-17,02:04:17,1803.51,Debit,Completed,,Loan Payment - LN2019010000258,False,,1.32,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000035,ACC0000166,IND19004971,LN2019010000260,LDO20230000016,51,2023-04-30,02:52:08,1481.13,Debit,Failed,insufficient_funds,Loan Payment - LN2019010000260,False,,1.82,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL202300000036,ACC0000030,IND19010515,LN2019010000266,LDO20230000008,51,2023-04-25,04:21:49,1516.71,Debit,Completed,,Loan Payment - LN2019010000266,False,,1.83,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000037,ACC0000717,IND19015259,LN2019010000274,LDO20230000024,50,2023-04-10,02:30:04,916.67,Debit,Completed,,Loan Payment - LN2019010000274,False,,0.9,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000038,ACC0001416,IND19002948,LN2019010000279,LDO20230000025,51,2023-04-10,04:33:56,4691.89,Debit,Completed,,Loan Payment - LN2019010000279,False,,0.91,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL202300000039,ACC0000115,IND19013155,LN2019010000284,LDO20230000003,51,2023-04-27,02:53:16,1427.41,Debit,Completed,,Loan Payment - LN2019010000284,False,,1.94,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000040,ACC0000701,IND19016305,LN2019010000299,LDO20230000027,51,2023-04-14,02:56:01,2803.82,Debit,Completed,,Loan Payment - LN2019010000299,False,,0.14,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL202300000041,ACC0001255,IND19002467,LN2019010000300,LDO20230000028,51,2023-04-18,02:51:58,2957.33,Debit,Completed,,Loan Payment - LN2019010000300 - Late Fee,False,,0.79,,Automated,Personal Loan,late_payment,False,loan_payment_generator
TXNL202300000042,ACC0000938,IND19013886,LN2019010000306,LDO20230000010,51,2023-04-27,04:15:34,2472.35,Debit,Completed,,Loan Payment - LN2019010000306,False,,1.68,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
