transaction_id,account_id,customer_id,loan_id,debit_order_id,installment_number,transaction_date,transaction_time,amount,debit_credit,status,failure_reason,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_type,payment_type,is_recovery_attempt,source_system
TXNL202400000001,ACC0001282,IND19007129,LN2019010000002,LDO20240000001,67,2024-08-14,04:09:16,1592.74,Debit,Completed,,Loan Payment - LN2019010000002,False,,0.99,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000002,ACC0000071,IND19001466,LN2019010000009,LDO20240000001,67,2024-08-31,04:29:55,2024.12,Debit,Completed,,Loan Payment - LN2019010000009,False,,1.88,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000003,ACC0001490,IND19011784,LN2019010000010,LDO20240000002,67,2024-08-23,03:59:13,2454.22,Debit,Completed,,Loan Payment - LN2019010000010,False,,1.72,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000004,ACC0000278,IND19005139,LN2019010000015,LDO20240000001,67,2024-08-29,02:00:57,2472.86,Debit,Completed,,Loan Payment - LN2019010000015,False,,1.88,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202400000005,ACC0000597,IND19000749,LN2019010000017,LDO20240000003,67,2024-08-22,02:12:51,1458.14,Debit,Completed,,Loan Payment - LN2019010000017,False,,0.7,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000006,ACC0000731,IND19012784,LN2019010000018,LDO20240000002,67,2024-08-30,03:33:56,4603.72,Debit,Completed,,Loan Payment - LN2019010000018,False,,1.2,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000007,ACC0000999,IND19000704,LN2019010000021,LDO20240000004,67,2024-08-30,03:17:08,630.94,Debit,Completed,,Loan Payment - LN2019010000021 - Partial,False,,0.14,,Automated,Home Loan,partial_payment,False,loan_payment_generator
TXNL202400000008,ACC0000362,IND19010400,LN2019010000034,LDO20240000005,67,2024-08-20,03:13:57,1585.16,Debit,Completed,,Loan Payment - LN2019010000034,False,,1.05,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000009,ACC0000761,IND19003341,LN2019010000037,LDO20240000001,66,2024-08-10,02:20:22,1929.69,Debit,Completed,,Loan Payment - LN2019010000037,False,,1.03,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000010,ACC0000093,IND19006568,LN2019010000071,LDO20240000002,67,2024-08-13,04:46:40,1850.78,Debit,Completed,,Loan Payment - LN2019010000071,False,,0.75,,Automated,Home Loan,standard_payment,False,loan_payment_generator
