payment_id,case_id,account_id,customer_id,payment_date,amount,payment_method,was_promise_kept,arrears_after_payment
REC-202309-00001,COLL-202309-00011,ACC0020400,IND20001575,2023-09-25,83.62,eft,False,560.10
REC-202309-00002,COLL-202309-00044,ACC0023770,IND21001310,2023-09-25,299.88,cash_deposit,True,1646.28
REC-202309-00003,COLL-202309-00042,ACC0059439,IND23007061,2023-09-18,781.09,card,False,1898.99
REC-202309-00004,COLL-202309-00006,ACC0072736,IND23001201,2023-09-29,747.95,card,True,1258.70
REC-202309-00005,COLL-202309-00010,ACC0054228,IND22010433,2023-09-15,925.07,cash_deposit,True,2723.01
REC-202309-00006,COLL-202309-00017,ACC0009481,IND19002659,2023-09-17,341.12,eft,True,1009.62
REC-202309-00007,COLL-202309-00032,ACC0058078,IND23017727,2023-09-21,712.29,debit_order,False,2413.84
REC-202309-00008,COLL-202309-00019,ACC0005908,IND19000620,2023-09-10,1199.90,card,False,2545.01
REC-202309-00009,COLL-202309-00027,ACC0047712,IND22014182,2023-10-04,1483.89,card,True,1493.73
REC-202309-00010,COLL-202309-00025,ACC0054181,IND22018939,2023-09-21,1146.26,eft,False,1529.62
REC-202309-00011,COLL-202309-00012,ACC0065156,IND23006731,2023-10-02,2182.58,eft,True,3738.28
REC-202309-00012,COLL-202309-00002,ACC0001369,IND19008338,2023-09-29,244.26,debit_order,False,855.58
REC-202309-00013,COLL-202309-00004,ACC0035041,IND21011959,2023-09-02,232.10,debit_order,False,152.77
REC-202309-00014,COLL-202309-00035,ACC0061342,IND23008116,2023-09-26,1370.71,card,False,1347.10
REC-202309-00015,COLL-202309-00020,ACC0065198,IND23023751,2023-09-30,565.99,cash_deposit,False,2663.47
REC-202309-00016,COLL-202309-00040,ACC0026411,IND21011076,2023-09-25,878.38,debit_order,False,1113.68
REC-202309-00017,COLL-202309-00034,ACC0047281,IND22000132,2023-09-18,751.68,eft,False,645.66
REC-202309-00018,COLL-202309-00021,ACC0002608,IND19002868,2023-09-01,138.74,cash_deposit,False,147.45
