transaction_id,account_id,customer_id,loan_id,debit_order_id,installment_number,transaction_date,transaction_time,amount,debit_credit,status,failure_reason,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_type,payment_type,is_recovery_attempt,source_system
TXNL202000000001,ACC0001282,IND19007129,LN2019010000002,,21,2020-10-14,05:05:29,1592.74,Debit,Failed,account_blocked,Loan Payment - LN2019010000002,False,,2.5,,Online,Home Loan,standard_payment,False,loan_payment_generator
TXNL202000000002,ACC0000071,IND19001466,LN2019010000009,LDO20200000001,21,2020-10-31,02:38:09,2024.12,Debit,Completed,,Loan Payment - LN2019010000009,False,,0.82,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202000000003,ACC0001490,IND19011784,LN2019010000010,LDO20200000001,21,2020-10-23,03:59:55,2454.22,Debit,Completed,,Loan Payment - LN2019010000010,False,,1.34,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202000000004,ACC0000278,IND19005139,LN2019010000015,LDO20200000001,21,2020-10-29,03:03:52,2472.86,Debit,Completed,,Loan Payment - LN2019010000015,False,,1.6,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202000000005,ACC0000597,IND19000749,LN2019010000017,LDO20200000002,21,2020-10-22,04:44:56,1531.05,Debit,Completed,,Loan Payment - LN2019010000017 - Late Fee,False,,0.43,,Automated,Home Loan,late_payment,False,loan_payment_generator
TXNL202000000006,ACC0000731,IND19012784,LN2019010000018,LDO20200000001,21,2020-10-30,02:41:34,2725.59,Debit,Completed,,Loan Payment - LN2019010000018 - Partial,False,,1.92,,Automated,Home Loan,partial_payment,False,loan_payment_generator
TXNL202000000007,ACC0000999,IND19000704,LN2019010000021,LDO20200000003,21,2020-10-30,04:29:15,1106.27,Debit,Completed,,Loan Payment - LN2019010000021,False,,1.0,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202000000008,ACC0000362,IND19010400,LN2019010000034,LDO20200000002,21,2020-10-20,04:15:46,1585.16,Debit,Completed,,Loan Payment - LN2019010000034,False,,1.04,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202000000009,ACC0000761,IND19003341,LN2019010000037,LDO20200000004,20,2020-10-10,03:53:08,1929.69,Debit,Completed,,Loan Payment - LN2019010000037,False,,0.59,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202000000010,ACC0000661,IND19013332,LN2019010000040,LDO20200000005,21,2020-10-25,03:10:45,3565.48,Debit,Completed,,Loan Payment - LN2019010000040,False,,1.24,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL202000000011,ACC0000361,IND19010400,LN2019010000048,LDO20200000006,21,2020-10-30,02:36:15,990.52,Debit,Completed,,Loan Payment - LN2019010000048,False,,0.2,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL202000000012,ACC0000305,IND19009608,LN2019010000064,LDO20200000001,21,2020-10-15,04:02:32,2594.15,Debit,Completed,,Loan Payment - LN2019010000064,False,,1.0,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL202000000013,ACC0000093,IND19006568,LN2019010000071,LDO20200000003,21,2020-10-13,04:29:54,1850.78,Debit,Completed,,Loan Payment - LN2019010000071,False,,0.71,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202000000014,ACC0000412,IND19013952,LN2019010000075,LDO20200000007,21,2020-10-31,02:31:55,3629.72,Debit,Completed,,Loan Payment - LN2019010000075,False,,1.58,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202000000015,ACC0000227,IND19010979,LN2019010000078,LDO20200000008,21,2020-10-13,02:20:22,686.25,Debit,Completed,,Loan Payment - LN2019010000078,False,,0.88,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202000000016,ACC0000190,IND19004840,LN2019010000090,LDO20200000009,20,2020-10-04,02:20:07,3511.44,Debit,Completed,,Loan Payment - LN2019010000090,False,,1.43,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL202000000017,ACC0001439,IND19009694,LN2019010000095,LDO20200000010,21,2020-10-18,03:14:38,1221.56,Debit,Completed,,Loan Payment - LN2019010000095,False,,0.79,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202000000018,ACC0000263,IND19010479,LN2019010000097,LDO20200000011,21,2020-10-14,03:32:21,5630.01,Debit,Completed,,Loan Payment - LN2019010000097,False,,1.33,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202000000019,ACC0000410,IND19006375,LN2019010000101,LDO20200000012,21,2020-10-22,02:54:46,907.14,Debit,Completed,,Loan Payment - LN2019010000101,False,,1.76,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202000000020,ACC0000187,IND19005404,LN2019010000103,LDO20200000013,21,2020-10-29,04:24:01,1397.88,Debit,Completed,,Loan Payment - LN2019010000103,False,,0.28,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202000000021,ACC0000901,IND19009242,LN2019010000104,LDO20200000005,21,2020-10-28,04:32:29,2070.51,Debit,Completed,,Loan Payment - LN2019010000104,False,,0.2,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL202000000022,ACC0000365,IND19005374,LN2019010000112,LDO20200000006,21,2020-10-20,02:00:28,9497.71,Debit,Completed,,Loan Payment - LN2019010000112,False,,1.55,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202000000023,ACC0000066,IND19000708,LN2019010000114,LDO20200000014,21,2020-10-24,03:48:41,3062.01,Debit,Failed,mandate_limit,Loan Payment - LN2019010000114,False,,1.4,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202000000024,ACC0000041,IND19003405,LN2019010000118,LDO20200000001,21,2020-10-11,04:37:24,1317.23,Debit,Completed,,Loan Payment - LN2019010000118,False,,0.39,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202000000025,ACC0000146,IND19003418,LN2019010000122,LDO20200000003,20,2020-10-04,02:22:04,1173.8,Debit,Completed,,Loan Payment - LN2019010000122,False,,0.45,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL202000000026,ACC0000812,IND19000596,LN2019010000123,LDO20200000015,20,2020-10-08,03:19:46,3065.36,Debit,Completed,,Loan Payment - LN2019010000123,False,,0.99,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202000000027,ACC0000726,IND19012497,LN2019010000124,LDO20200000007,21,2020-10-13,03:33:28,390.59,Debit,Completed,,Loan Payment - LN2019010000124 - Late Fee,False,,1.1,,Automated,Home Loan,late_payment,False,loan_payment_generator
TXNL202000000028,ACC0000959,IND19007081,LN2019010000129,LDO20200000016,21,2020-10-14,02:55:28,1082.28,Debit,Completed,,Loan Payment - LN2019010000129,False,,0.75,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202000000029,ACC0000635,IND19017267,LN2019010000138,LDO20200000008,20,2020-10-03,03:18:29,5989.53,Debit,Completed,,Loan Payment - LN2019010000138,False,,0.64,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202000000030,ACC0000642,IND19009914,LN2019010000142,LDO20200000017,21,2020-10-24,03:41:54,740.28,Debit,Completed,,Loan Payment - LN2019010000142,False,,1.44,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202000000031,ACC0001601,IND19014936,LN2019010000149,LDO20200000018,21,2020-10-13,02:37:20,1342.76,Debit,Completed,,Loan Payment - LN2019010000149,False,,0.75,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202000000032,ACC0000615,IND19010153,LN2019010000152,LDO20200000019,21,2020-10-20,04:53:17,3016.9,Debit,Completed,,Loan Payment - LN2019010000152,False,,1.57,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202000000033,ACC0001661,COM19000313,LN2019010000156,LDO20200000020,21,2020-10-14,04:44:39,4855.01,Debit,Completed,,Loan Payment - LN2019010000156,False,,0.06,,Automated,Business Loan,standard_payment,False,loan_payment_generator
TXNL202000000034,ACC0000626,IND19000516,LN2019010000160,LDO20200000002,21,2020-10-27,02:15:47,1491.68,Debit,Completed,,Loan Payment - LN2019010000160 - Partial,False,,0.76,,Automated,Home Loan,partial_payment,False,loan_payment_generator
TXNL202000000035,ACC0001092,IND19002621,LN2019010000162,LDO20200000021,21,2020-10-27,04:43:32,1579.38,Debit,Completed,,Loan Payment - LN2019010000162,False,,0.28,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202000000036,ACC0001482,IND19001446,LN2019010000169,LDO20200000022,21,2020-10-26,03:52:51,1384.01,Debit,Completed,,Loan Payment - LN2019010000169,False,,0.9,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202000000037,ACC0000544,IND19004718,LN2019010000182,LDO20200000009,21,2020-10-22,04:13:48,3538.33,Debit,Completed,,Loan Payment - LN2019010000182,False,,1.46,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202000000038,ACC0001221,IND19011832,LN2019010000190,LDO20200000023,21,2020-10-15,03:18:30,5061.94,Debit,Completed,,Loan Payment - LN2019010000190,False,,0.51,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202000000039,ACC0000233,IND19001157,LN2019010000192,LDO20200000004,21,2020-10-16,02:33:30,3022.14,Debit,Completed,,Loan Payment - LN2019010000192,False,,1.14,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202000000040,ACC0000224,IND19008065,LN2019010000206,LDO20200000010,21,2020-10-14,04:17:11,1575.25,Debit,Completed,,Loan Payment - LN2019010000206,False,,0.32,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202000000041,ACC0001568,IND19016231,LN2019010000212,LDO20200000011,21,2020-10-30,04:01:29,3037.55,Debit,Completed,,Loan Payment - LN2019010000212 - Late Fee,False,,0.21,,Automated,Personal Loan,late_payment,False,loan_payment_generator
TXNL202000000042,ACC0000708,IND19015529,LN2019010000217,LDO20200000012,21,2020-10-27,03:06:46,1520.07,Debit,Completed,,Loan Payment - LN2019010000217,False,,1.54,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202000000043,ACC0001510,IND19016623,LN2019010000221,LDO20200000013,21,2020-10-19,03:38:37,4093.97,Debit,Completed,,Loan Payment - LN2019010000221,False,,0.27,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202000000044,ACC0000091,IND19012355,LN2019010000228,LDO20200000005,21,2020-10-18,03:40:57,2454.25,Debit,Completed,,Loan Payment - LN2019010000228,False,,0.61,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202000000045,ACC0001340,IND19008807,LN2019010000234,LDO20200000006,21,2020-10-31,04:09:35,1707.41,Debit,Completed,,Loan Payment - LN2019010000234,False,,1.33,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202000000046,ACC0001373,IND19006253,LN2019010000235,LDO20200000024,21,2020-10-26,03:10:59,4531.03,Debit,Completed,,Loan Payment - LN2019010000235,False,,0.9,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202000000047,ACC0001291,IND19005742,LN2019010000238,LDO20200000014,21,2020-10-17,02:18:04,1155.73,Debit,Completed,,Loan Payment - LN2019010000238,False,,0.62,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202000000048,ACC0000295,IND19012061,LN2019010000258,LDO20200000001,21,2020-10-17,02:38:38,1803.51,Debit,Completed,,Loan Payment - LN2019010000258,False,,0.8,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202000000049,ACC0000166,IND19004971,LN2019010000260,LDO20200000025,21,2020-10-30,02:11:22,1481.13,Debit,Completed,,Loan Payment - LN2019010000260,False,,1.28,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL202000000050,ACC0000030,IND19010515,LN2019010000266,LDO20200000003,21,2020-10-25,03:42:43,1516.71,Debit,Completed,,Loan Payment - LN2019010000266,False,,1.17,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202000000051,ACC0000717,IND19015259,LN2019010000274,LDO20200000015,20,2020-10-10,03:24:48,916.67,Debit,Completed,,Loan Payment - LN2019010000274,False,,1.09,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202000000052,ACC0001416,IND19002948,LN2019010000279,LDO20200000007,21,2020-10-10,02:07:36,4691.89,Debit,Completed,,Loan Payment - LN2019010000279,False,,0.74,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL202000000053,ACC0000115,IND19013155,LN2019010000284,LDO20200000026,21,2020-10-27,04:42:20,1427.41,Debit,Completed,,Loan Payment - LN2019010000284,False,,1.1,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202000000054,ACC0001420,IND19005575,LN2019010000292,LDO20200000027,21,2020-10-15,02:11:29,17242.21,Debit,Completed,,Loan Payment - LN2019010000292,False,,0.76,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL202000000055,ACC0001436,IND19002442,LN2019010000293,LDO20200000028,21,2020-10-27,03:44:39,10757.66,Debit,Completed,,Loan Payment - LN2019010000293,False,,1.02,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL202000000056,ACC0000701,IND19016305,LN2019010000299,LDO20200000016,21,2020-10-14,02:23:50,2803.82,Debit,Completed,,Loan Payment - LN2019010000299,False,,0.02,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL202000000057,ACC0001255,IND19002467,LN2019010000300,LDO20200000008,21,2020-10-18,03:05:12,2816.5,Debit,Completed,,Loan Payment - LN2019010000300,False,,1.08,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL202000000058,ACC0000938,IND19013886,LN2019010000306,LDO20200000017,21,2020-10-27,04:15:28,2472.35,Debit,Completed,,Loan Payment - LN2019010000306,False,,0.17,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL202000000059,ACC0000656,IND19013092,LN2019010000312,LDO20200000029,21,2020-10-11,04:47:45,2556.29,Debit,Completed,,Loan Payment - LN2019010000312,False,,0.92,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202000000060,ACC0000695,IND19002767,LN2019010000321,LDO20200000030,20,2020-10-02,03:47:52,2580.81,Debit,Completed,,Loan Payment - LN2019010000321,False,,0.16,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL202000000061,ACC0000456,IND19006712,LN2019010000324,LDO20200000031,21,2020-10-28,04:14:15,577.1,Debit,Completed,,Loan Payment - LN2019010000324,False,,1.83,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202000000062,ACC0001167,IND19004585,LN2019010000343,LDO20200000032,21,2020-10-29,03:37:48,2426.09,Debit,Completed,,Loan Payment - LN2019010000343,False,,0.99,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202000000063,ACC0000213,IND19003541,LN2019010000347,LDO20200000018,21,2020-10-11,04:12:21,1164.39,Debit,Completed,,Loan Payment - LN2019010000347,False,,1.46,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202000000064,ACC0000060,IND19004334,LN2019010000350,LDO20200000019,21,2020-10-14,03:25:15,1643.06,Debit,Completed,,Loan Payment - LN2019010000350,False,,1.32,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202000000065,ACC0000646,IND19017126,LN2019010000351,LDO20200000020,20,2020-10-07,03:32:46,6034.41,Debit,Completed,,Loan Payment - LN2019010000351,False,,1.49,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL202000000066,ACC0000457,IND19014286,LN2019010000356,LDO20200000033,20,2020-10-04,03:50:35,1686.44,Debit,Completed,,Loan Payment - LN2019010000356,False,,0.39,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202000000067,ACC0001358,IND19015137,LN2019010000368,LDO20200000002,21,2020-10-17,02:51:06,1561.62,Debit,Completed,,Loan Payment - LN2019010000368 - Extra Principal,False,,1.48,,Automated,Home Loan,extra_payment,False,loan_payment_generator
TXNL202000000068,ACC0000551,IND19010018,LN2019010000378,LDO20200000021,20,2020-10-04,02:21:43,4462.51,Debit,Completed,,Loan Payment - LN2019010000378,False,,0.24,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202000000069,ACC0000417,IND19009850,LN2019010000380,LDO20200000034,20,2020-10-04,03:01:54,6671.0,Debit,Completed,,Loan Payment - LN2019010000380,False,,1.78,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202000000070,ACC0000732,IND19013668,LN2019010000386,LDO20200000022,21,2020-10-16,03:24:39,5822.18,Debit,Completed,,Loan Payment - LN2019010000386,False,,1.73,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202000000071,ACC0000333,IND19016196,LN2019010000387,LDO20200000035,20,2020-10-04,04:12:32,4417.62,Debit,Completed,,Loan Payment - LN2019010000387,False,,1.11,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202000000072,ACC0001449,IND19011707,LN2019010000388,LDO20200000036,21,2020-10-15,02:26:49,3506.91,Debit,Completed,,Loan Payment - LN2019010000388,False,,1.34,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202000000073,ACC0001041,IND19014771,LN2019010000390,LDO20200000037,20,2020-10-09,03:03:17,2202.53,Debit,Completed,,Loan Payment - LN2019010000390,False,,0.13,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202000000074,ACC0001571,IND19015093,LN2019010000404,LDO20200000038,21,2020-10-20,03:33:57,3640.07,Debit,Completed,,Loan Payment - LN2019010000404,False,,1.97,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202000000075,ACC0000724,IND19005518,LN2019010000406,LDO20200000039,21,2020-10-30,04:22:41,2165.86,Debit,Completed,,Loan Payment - LN2019010000406 - Late Fee,False,,1.64,,Automated,Home Loan,late_payment,False,loan_payment_generator
TXNL202000000076,ACC0000669,IND19015013,LN2019010000408,LDO20200000009,21,2020-10-21,02:35:11,4235.65,Debit,Completed,,Loan Payment - LN2019010000408,False,,1.44,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL202000000077,ACC0000392,IND19006420,LN2019010000422,LDO20200000023,21,2020-10-14,04:17:06,3242.75,Debit,Completed,,Loan Payment - LN2019010000422,False,,0.09,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL202000000078,ACC0001215,IND19009203,LN2019010000449,LDO20200000004,20,2020-10-03,03:32:41,245.6,Debit,Completed,,Loan Payment - LN2019010000449,False,,1.14,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202000000079,ACC0000677,IND19014762,LN2019010000450,LDO20200000010,21,2020-10-23,02:18:03,2083.6,Debit,Completed,,Loan Payment - LN2019010000450,False,,0.03,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202000000080,ACC0001668,COM19000073,LN2019010000455,LDO20200000011,21,2020-10-27,04:35:26,14981.17,Debit,Completed,,Loan Payment - LN2019010000455,False,,0.24,,Automated,Business Loan,standard_payment,False,loan_payment_generator
TXNL202000000081,ACC0000769,IND19003379,LN2019010000462,LDO20200000012,21,2020-10-19,03:24:21,1029.76,Debit,Completed,,Loan Payment - LN2019010000462,False,,1.43,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202000000082,ACC0000639,IND19007802,LN2019010000464,LDO20200000013,21,2020-10-26,04:37:46,2991.38,Debit,Cancelled,customer_stop_instruction,Loan Payment - LN2019010000464,False,,1.37,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202000000083,ACC0000029,IND19014833,LN2019010000478,LDO20200000005,21,2020-10-28,02:49:56,1635.7,Debit,Completed,,Loan Payment - LN2019010000478,False,,0.96,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202000000084,ACC0001111,IND19004921,LN2019010000485,LDO20200000006,20,2020-10-04,04:58:50,5287.77,Debit,Completed,,Loan Payment - LN2019010000485 - Partial,False,,1.03,,Automated,Personal Loan,partial_payment,False,loan_payment_generator
TXNL202000000085,ACC0000311,IND19003026,LN2019010000487,LDO20200000040,20,2020-10-09,04:26:43,450.66,Debit,Completed,,Loan Payment - LN2019010000487,False,,0.34,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202000000086,ACC0000416,IND19005427,LN2019010000496,LDO20200000024,20,2020-10-02,04:45:26,297.43,Debit,Completed,,Loan Payment - LN2019010000496,False,,0.76,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202000000087,ACC0000155,IND19004807,LN2019010000506,LDO20200000041,21,2020-10-22,02:46:02,1750.32,Debit,Completed,,Loan Payment - LN2019010000506,False,,1.01,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL202000000088,ACC0001365,IND19015299,LN2019010000510,LDO20200000042,21,2020-10-18,04:51:09,305.32,Debit,Completed,,Loan Payment - LN2019010000510,False,,0.98,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202000000089,ACC0001281,IND19007129,LN2019010000517,LDO20200000014,20,2020-10-02,02:24:12,1723.73,Debit,Completed,,Loan Payment - LN2019010000517,False,,1.59,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL202000000090,ACC0001214,IND19003792,LN2019010000525,LDO20200000001,20,2020-10-03,04:03:25,788.26,Debit,Failed,mandate_limit,Loan Payment - LN2019010000525,False,,1.81,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL202000000091,ACC0000964,IND19014388,LN2019010000542,LDO20200000025,21,2020-10-10,02:32:16,2668.1,Debit,Completed,,Loan Payment - LN2019010000542,False,,0.54,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202000000092,ACC0000932,IND19008584,LN2019010000557,LDO20200000043,21,2020-10-29,03:44:13,3493.79,Debit,Completed,,Loan Payment - LN2019010000557,False,,1.11,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202000000093,ACC0001001,IND19005012,LN2019010000562,LDO20200000044,21,2020-10-21,04:14:25,1563.13,Debit,Completed,,Loan Payment - LN2019010000562,False,,0.12,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202000000094,ACC0001173,IND19009154,LN2019010000564,LDO20200000003,21,2020-10-20,04:46:40,1118.46,Debit,Completed,,Loan Payment - LN2019010000564,False,,0.98,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL202000000095,ACC0001267,IND19012469,LN2019010000566,LDO20200000045,21,2020-10-23,04:39:34,1437.67,Debit,Completed,,Loan Payment - LN2019010000566,False,,0.85,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202000000096,ACC0001556,IND19015946,LN2019010000568,LDO20200000015,21,2020-10-17,03:32:06,4858.36,Debit,Completed,,Loan Payment - LN2019010000568,False,,0.72,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
