transaction_id,account_id,customer_id,loan_id,debit_order_id,installment_number,transaction_date,transaction_time,amount,debit_credit,status,failure_reason,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_type,payment_type,is_recovery_attempt,source_system
TXNL202100000001,ACC0001282,IND19007129,LN2019010000002,,26,2021-03-14,03:11:41,1592.74,Debit,Completed,,Loan Payment - LN2019010000002,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202100000002,ACC0000071,IND19001466,LN2019010000009,,26,2021-03-31,04:47:19,2024.12,Debit,Completed,,Loan Payment - LN2019010000009,False,,2.5,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202100000003,ACC0001490,IND19011784,LN2019010000010,LDO20210000001,26,2021-03-23,02:01:56,2454.22,Debit,Cancelled,customer_stop_instruction,Loan Payment - LN2019010000010,False,,1.95,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202100000004,ACC0000278,IND19005139,LN2019010000015,LDO20210000002,26,2021-03-29,02:15:42,2472.86,Debit,Completed,,Loan Payment - LN2019010000015,False,,1.85,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202100000005,ACC0000731,IND19012784,LN2019010000018,LDO20210000002,26,2021-03-30,04:32:30,4603.72,Debit,Completed,,Loan Payment - LN2019010000018,False,,1.54,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202100000006,ACC0000999,IND19000704,LN2019010000021,LDO20210000003,26,2021-03-30,02:43:52,1106.27,Debit,Completed,,Loan Payment - LN2019010000021,False,,0.67,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202100000007,ACC0000362,IND19010400,LN2019010000034,LDO20210000004,26,2021-03-20,03:06:01,1585.16,Debit,Completed,,Loan Payment - LN2019010000034,False,,0.39,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202100000008,ACC0000761,IND19003341,LN2019010000037,LDO20210000005,25,2021-03-10,02:44:27,1929.69,Debit,Completed,,Loan Payment - LN2019010000037,False,,1.43,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202100000009,ACC0000661,IND19013332,LN2019010000040,LDO20210000006,26,2021-03-25,02:05:01,3565.48,Debit,Completed,,Loan Payment - LN2019010000040,False,,0.3,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL202100000010,ACC0000361,IND19010400,LN2019010000048,LDO20210000001,26,2021-03-30,03:39:12,990.52,Debit,Completed,,Loan Payment - LN2019010000048,False,,0.17,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL202100000011,ACC0000305,IND19009608,LN2019010000064,LDO20210000007,26,2021-03-15,02:43:47,2594.15,Debit,Failed,bank_timeout,Loan Payment - LN2019010000064,False,,0.74,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL202100000012,ACC0000093,IND19006568,LN2019010000071,LDO20210000002,26,2021-03-13,02:39:37,1850.78,Debit,Completed,,Loan Payment - LN2019010000071,False,,1.79,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202100000013,ACC0000412,IND19013952,LN2019010000075,LDO20210000003,26,2021-03-31,03:08:48,3629.72,Debit,Completed,,Loan Payment - LN2019010000075,False,,0.33,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202100000014,ACC0000227,IND19010979,LN2019010000078,LDO20210000004,26,2021-03-13,04:46:15,686.25,Debit,Completed,,Loan Payment - LN2019010000078,False,,1.31,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202100000015,ACC0000895,IND19014589,LN2019010000089,LDO20210000008,26,2021-03-31,02:58:12,1571.76,Debit,Completed,,Loan Payment - LN2019010000089 - Late Fee,False,,1.03,,Automated,Vehicle Loan,late_payment,False,loan_payment_generator
TXNL202100000016,ACC0001439,IND19009694,LN2019010000095,LDO20210000010,26,2021-03-18,04:36:28,1221.56,Debit,Failed,bank_timeout,Loan Payment - LN2019010000095,False,,1.8,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202100000017,ACC0000263,IND19010479,LN2019010000097,LDO20210000011,26,2021-03-14,02:27:26,5630.01,Debit,Completed,,Loan Payment - LN2019010000097,False,,1.07,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202100000018,ACC0000410,IND19006375,LN2019010000101,LDO20210000006,26,2021-03-22,03:05:56,907.14,Debit,Completed,,Loan Payment - LN2019010000101,False,,0.97,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202100000019,ACC0000187,IND19005404,LN2019010000103,LDO20210000012,26,2021-03-29,03:12:33,954.88,Debit,Completed,,Loan Payment - LN2019010000103 - Partial,False,,1.06,,Automated,Home Loan,partial_payment,False,loan_payment_generator
TXNL202100000020,ACC0000901,IND19009242,LN2019010000104,,26,2021-03-28,03:35:06,2070.51,Debit,Completed,,Loan Payment - LN2019010000104,False,,2.5,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL202100000021,ACC0000365,IND19005374,LN2019010000112,LDO20210000007,26,2021-03-20,04:27:42,9497.71,Debit,Completed,,Loan Payment - LN2019010000112,False,,1.96,,Automated,Home Loan,standard_payment,False,loan_payment_generator
