transaction_id,account_id,customer_id,loan_id,debit_order_id,installment_number,transaction_date,transaction_time,amount,debit_credit,status,failure_reason,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_type,payment_type,is_recovery_attempt,source_system
TXNL202400000001,ACC0001282,IND19007129,LN2019010000002,LDO20240000001,63,2024-04-14,04:09:34,1592.74,Debit,Completed,,Loan Payment - LN2019010000002,False,,0.09,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000002,ACC0000071,IND19001466,LN2019010000009,LDO20240000001,63,2024-04-30,04:41:50,2024.12,Debit,Completed,,Loan Payment - LN2019010000009,False,,1.64,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000003,ACC0001490,IND19011784,LN2019010000010,LDO20240000002,63,2024-04-23,02:26:03,2454.22,Debit,Completed,,Loan Payment - LN2019010000010,False,,1.48,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000004,ACC0000278,IND19005139,LN2019010000015,LDO20240000001,63,2024-04-29,03:58:25,2472.86,Debit,Completed,,Loan Payment - LN2019010000015,False,,1.06,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202400000005,ACC0000597,IND19000749,LN2019010000017,LDO20240000003,63,2024-04-22,03:35:36,1458.14,Debit,Completed,,Loan Payment - LN2019010000017,False,,1.48,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000006,ACC0000731,IND19012784,LN2019010000018,LDO20240000002,63,2024-04-30,04:07:03,4603.72,Debit,Completed,,Loan Payment - LN2019010000018,False,,0.14,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000007,ACC0000999,IND19000704,LN2019010000021,LDO20240000004,63,2024-04-30,02:04:39,1106.27,Debit,Completed,,Loan Payment - LN2019010000021,False,,1.39,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000008,ACC0000362,IND19010400,LN2019010000034,LDO20240000005,63,2024-04-20,03:06:42,1585.16,Debit,Completed,,Loan Payment - LN2019010000034,False,,1.13,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000009,ACC0000761,IND19003341,LN2019010000037,LDO20240000001,62,2024-04-10,02:49:30,1929.69,Debit,Completed,,Loan Payment - LN2019010000037,False,,1.38,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000010,ACC0000093,IND19006568,LN2019010000071,LDO20240000002,63,2024-04-13,02:05:16,1850.78,Debit,Completed,,Loan Payment - LN2019010000071,False,,1.37,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000011,ACC0001439,IND19009694,LN2019010000095,LDO20240000010,63,2024-04-18,04:36:46,1221.56,Debit,Completed,,Loan Payment - LN2019010000095,False,,1.95,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202400000012,ACC0000263,IND19010479,LN2019010000097,LDO20240000006,63,2024-04-14,03:15:02,5630.01,Debit,Completed,,Loan Payment - LN2019010000097,False,,1.59,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000013,ACC0000410,IND19006375,LN2019010000101,LDO20240000011,63,2024-04-22,04:43:33,907.14,Debit,Completed,,Loan Payment - LN2019010000101,False,,1.54,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000014,ACC0000187,IND19005404,LN2019010000103,LDO20240000007,63,2024-04-29,04:40:17,1397.88,Debit,Failed,bank_timeout,Loan Payment - LN2019010000103,False,,1.86,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000015,ACC0000365,IND19005374,LN2019010000112,LDO20240000012,63,2024-04-20,03:06:16,9497.71,Debit,Completed,,Loan Payment - LN2019010000112,False,,0.05,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000016,ACC0000066,IND19000708,LN2019010000114,LDO20240000013,63,2024-04-24,03:29:38,3062.01,Debit,Completed,,Loan Payment - LN2019010000114,False,,1.58,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202400000017,ACC0000812,IND19000596,LN2019010000123,LDO20240000016,62,2024-04-08,03:56:37,3218.63,Debit,Completed,,Loan Payment - LN2019010000123 - Late Fee,False,,0.3,,Automated,Home Loan,late_payment,False,loan_payment_generator
TXNL202400000018,ACC0000726,IND19012497,LN2019010000124,LDO20240000017,63,2024-04-13,04:31:15,371.99,Debit,Completed,,Loan Payment - LN2019010000124,False,,1.95,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000019,ACC0000615,IND19010153,LN2019010000152,LDO20240000020,63,2024-04-20,04:58:56,3016.9,Debit,Completed,,Loan Payment - LN2019010000152,False,,1.97,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000020,ACC0000626,IND19000516,LN2019010000160,LDO20240000022,63,2024-04-27,02:55:43,2189.1,Debit,Completed,,Loan Payment - LN2019010000160,False,,1.14,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000021,ACC0001092,IND19002621,LN2019010000162,LDO20240000023,63,2024-04-27,04:04:20,1579.38,Debit,Completed,,Loan Payment - LN2019010000162,False,,1.72,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202400000022,ACC0001221,IND19011832,LN2019010000190,LDO20240000025,63,2024-04-15,03:55:38,5061.94,Debit,Completed,,Loan Payment - LN2019010000190,False,,1.9,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000023,ACC0000708,IND19015529,LN2019010000217,LDO20240000009,63,2024-04-27,03:24:13,1520.07,Debit,Failed,bank_timeout,Loan Payment - LN2019010000217,False,,0.25,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000024,ACC0001510,IND19016623,LN2019010000221,LDO20240000005,63,2024-04-19,03:08:25,5477.12,Debit,Completed,,Loan Payment - LN2019010000221 - Extra Principal,False,,0.23,,Automated,Home Loan,extra_payment,False,loan_payment_generator
TXNL202400000025,ACC0001340,IND19008807,LN2019010000234,,63,2024-04-30,03:24:58,1707.41,Debit,Completed,,Loan Payment - LN2019010000234,False,,2.5,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202400000026,ACC0000295,IND19012061,LN2019010000258,LDO20240000031,63,2024-04-17,04:20:38,1803.51,Debit,Completed,,Loan Payment - LN2019010000258,False,,0.75,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000027,ACC0000030,IND19010515,LN2019010000266,LDO20240000011,63,2024-04-25,03:38:31,1516.71,Debit,Completed,,Loan Payment - LN2019010000266,False,,0.1,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000028,ACC0000717,IND19015259,LN2019010000274,LDO20240000032,62,2024-04-10,04:58:36,962.5,Debit,Completed,,Loan Payment - LN2019010000274 - Late Fee,False,,1.83,,Automated,Home Loan,late_payment,False,loan_payment_generator
TXNL202400000029,ACC0000115,IND19013155,LN2019010000284,LDO20240000033,63,2024-04-27,03:38:57,1427.41,Debit,Completed,,Loan Payment - LN2019010000284,False,,1.47,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000030,ACC0000656,IND19013092,LN2019010000312,LDO20240000038,63,2024-04-11,04:07:45,2556.29,Debit,Completed,,Loan Payment - LN2019010000312,False,,1.35,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000031,ACC0000456,IND19006712,LN2019010000324,LDO20240000013,63,2024-04-28,03:52:27,577.1,Debit,Completed,,Loan Payment - LN2019010000324,False,,1.98,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000032,ACC0001167,IND19004585,LN2019010000343,LDO20240000039,63,2024-04-29,03:13:49,2426.09,Debit,Completed,,Loan Payment - LN2019010000343,False,,0.51,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000033,ACC0000060,IND19004334,LN2019010000350,LDO20240000014,63,2024-04-14,03:38:05,1643.06,Debit,Completed,,Loan Payment - LN2019010000350,False,,1.22,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000034,ACC0000457,IND19014286,LN2019010000356,LDO20240000041,62,2024-04-04,02:31:59,1686.44,Debit,Completed,,Loan Payment - LN2019010000356,False,,0.53,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000035,ACC0001358,IND19015137,LN2019010000368,LDO20240000042,63,2024-04-17,04:56:21,906.4,Debit,Completed,,Loan Payment - LN2019010000368,False,,0.7,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000036,ACC0000551,IND19010018,LN2019010000378,LDO20240000016,62,2024-04-04,02:24:17,4462.51,Debit,Completed,,Loan Payment - LN2019010000378,False,,0.48,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000037,ACC0000732,IND19013668,LN2019010000386,LDO20240000017,63,2024-04-16,04:27:32,5822.18,Debit,Completed,,Loan Payment - LN2019010000386,False,,1.66,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000038,ACC0001449,IND19011707,LN2019010000388,LDO20240000045,63,2024-04-15,04:36:18,3506.91,Debit,Completed,,Loan Payment - LN2019010000388,False,,1.15,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000039,ACC0001041,IND19014771,LN2019010000390,LDO20240000018,62,2024-04-09,04:30:10,2202.53,Debit,Completed,,Loan Payment - LN2019010000390,False,,1.81,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202400000040,ACC0001571,IND19015093,LN2019010000404,LDO20240000046,63,2024-04-20,04:29:53,3640.07,Debit,Completed,,Loan Payment - LN2019010000404,False,,1.58,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
