transaction_id,account_id,customer_id,loan_id,debit_order_id,installment_number,transaction_date,transaction_time,amount,debit_credit,status,failure_reason,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_type,payment_type,is_recovery_attempt,source_system
TXNL202300000001,ACC0001282,IND19007129,LN2019010000002,LDO20230000001,52,2023-05-14,04:20:01,1592.74,Debit,Completed,,Loan Payment - LN2019010000002,False,,1.45,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000002,ACC0000071,IND19001466,LN2019010000009,LDO20230000001,52,2023-05-31,04:52:57,2024.12,Debit,Completed,,Loan Payment - LN2019010000009,False,,0.91,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000003,ACC0001490,IND19011784,LN2019010000010,LDO20230000001,52,2023-05-23,03:40:01,2454.22,Debit,Completed,,Loan Payment - LN2019010000010,False,,0.44,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000004,ACC0000278,IND19005139,LN2019010000015,LDO20230000002,52,2023-05-29,02:22:36,2472.86,Debit,Completed,,Loan Payment - LN2019010000015,False,,0.97,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202300000005,ACC0000597,IND19000749,LN2019010000017,LDO20230000001,52,2023-05-22,04:08:52,1458.14,Debit,Completed,,Loan Payment - LN2019010000017,False,,0.09,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000006,ACC0000731,IND19012784,LN2019010000018,LDO20230000003,52,2023-05-30,03:05:25,4603.72,Debit,Completed,,Loan Payment - LN2019010000018,False,,0.45,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000007,ACC0000999,IND19000704,LN2019010000021,LDO20230000004,52,2023-05-30,04:09:56,1106.27,Debit,Completed,,Loan Payment - LN2019010000021,False,,1.45,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000008,ACC0000362,IND19010400,LN2019010000034,LDO20230000005,52,2023-05-20,04:34:28,1585.16,Debit,Completed,,Loan Payment - LN2019010000034,False,,1.22,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000009,ACC0000761,IND19003341,LN2019010000037,LDO20230000006,51,2023-05-10,02:10:59,1929.69,Debit,Completed,,Loan Payment - LN2019010000037,False,,0.24,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000010,ACC0000305,IND19009608,LN2019010000064,LDO20230000007,52,2023-05-15,02:54:19,2594.15,Debit,Completed,,Loan Payment - LN2019010000064,False,,0.97,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
TXNL202300000011,ACC0000412,IND19013952,LN2019010000075,LDO20230000003,52,2023-05-31,02:44:23,3629.72,Debit,Completed,,Loan Payment - LN2019010000075,False,,0.55,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202300000012,ACC0000227,IND19010979,LN2019010000078,LDO20230000009,52,2023-05-13,03:05:48,686.25,Debit,Completed,,Loan Payment - LN2019010000078,False,,1.6,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202300000013,ACC0001439,IND19009694,LN2019010000095,LDO20230000005,52,2023-05-18,04:32:01,1221.56,Debit,Completed,,Loan Payment - LN2019010000095,False,,1.8,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator
TXNL202300000014,ACC0000263,IND19010479,LN2019010000097,LDO20230000006,52,2023-05-14,04:20:45,5630.01,Debit,Completed,,Loan Payment - LN2019010000097,False,,1.94,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000015,ACC0000410,IND19006375,LN2019010000101,LDO20230000012,52,2023-05-22,04:49:46,732.35,Debit,Completed,,Loan Payment - LN2019010000101 - Recovery,False,,1.31,,Automated,Home Loan,recovery_payment,True,loan_payment_generator
TXNL202300000016,ACC0000187,IND19005404,LN2019010000103,LDO20230000002,52,2023-05-29,03:54:49,1397.88,Debit,Completed,,Loan Payment - LN2019010000103,False,,0.49,,Automated,Home Loan,standard_payment,False,loan_payment_generator
TXNL202300000017,ACC0000901,IND19009242,LN2019010000104,,52,2023-05-28,03:47:18,2070.51,Debit,Completed,,Loan Payment - LN2019010000104,False,,2.5,,Automated,Personal Loan,standard_payment,False,loan_payment_generator
